file_name,uni,wylie,url,dept,grade,char_len,audio_len,path,inf
STT_TT00012_06009.000-06010.700,ཁུ་ཁྲག་འདུ་ཡ་དེ་དེའི་རྗེས་ལ་མིན་ ,khu khrag 'du ya de de'i rjes la min _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00012_06009.000-06010.700.wav,STT_TT,3,33,1.699999999999818,wav16k/STT_TT00012_06009.000-06010.700.wav,ཁུ་ཁྲག་འདུལ་ཡ་དེ་དེའི་རྗེས་ལ་མིནགྲ་
STT_TT00012_06013.100-06015.000,ཁུ་བ་ཡོངས་རྫོངས་མ་རེད། ད་ཁུ་བའི་ནང་ལ་ཡ་ ,khu ba yongs rdzongs ma red/_da khu ba'i nang la ya _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00012_06013.100-06015.000.wav,STT_TT,3,40,1.899999999999636,wav16k/STT_TT00012_06013.100-06015.000.wav,ཁུ་བ་ཡོངས་རྫོགས་མ་རེད། ད་ཁུ་བའི་ནང་ལ་ཡ་
STT_TT00012_06015.250-06016.600,ཁུ་བ་ཐིགས་པ་གཅིག་གི་ནང་ལོགས་ལ་ ,khu ba thigs pa gcig gi nang logs la _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00012_06015.250-06016.600.wav,STT_TT,3,31,1.3500000000003638,wav16k/STT_TT00012_06015.250-06016.600.wav,ཁུ་བ་ཐིགས་པ་གཅིག་གི་ནང་ལོགས་ལ་
STT_TT00012_06016.900-06018.700,འདི་ཨ་ལྟ་མངལ་ཆགས་ཡ་གི་ ,'di a lta mngal chags ya gi _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00012_06016.900-06018.700.wav,STT_TT,3,23,1.800000000000182,wav16k/STT_TT00012_06016.900-06018.700.wav,འདེ་ཨ་ལྟ་མངལ་ཆགས་ཡ་གི་
STT_TT00012_06019.150-06021.250,ཕ་ཡི་ས་བོན་ཅིག་ནད་འབུ་ཕྲ་རབ་ཀི་བཟོ་འདྲ་བོ་དེ་ ,pha yi sa bon cig nad 'bu phra rab ki bzo 'dra bo de _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00012_06019.150-06021.250.wav,STT_TT,3,46,2.100000000000364,wav16k/STT_TT00012_06019.150-06021.250.wav,ཕ་ཡི་ས་བོན་ཅིག་ནད་འབུ་ཕྲ་རབ་ཀི་ཟོལ་འདྲ་བོ་དེ་
STT_TT00012_06022.450-06023.400,ས་ཡ་མང་པོ་བཤད་ཀི་འདུག་ག་ ,sa ya mang po bshad ki 'dug ga _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00012_06022.450-06023.400.wav,STT_TT,3,25,0.949999999999818,wav16k/STT_TT00012_06022.450-06023.400.wav,ས་ཡ་མང་པོ་བཤད་ཀི་འདུག་ག
STT_TT00012_06023.850-06024.950,འབུམ་ཁྲག་མང་པོ། ས་ཡ་མང་པོ་བཤད་ཀི་ ,'bum khrag mang po/_sa ya mang po bshad ki _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00012_06023.850-06024.950.wav,STT_TT,3,34,1.0999999999994543,wav16k/STT_TT00012_06023.850-06024.950.wav,འབུམ་ཕྲག་མང་པོ་ས་ཡ་མ་པོ་བཤད་ཀི་
STT_TT00012_06025.800-06026.950,བྱས་ཙང་ཨོ་དེ་འདྲའི་གི་གཅིག་གིས་ ,byas tsang o de 'dra'i gi gcig gis _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00012_06025.800-06026.950.wav,STT_TT,3,32,1.1499999999996362,wav16k/STT_TT00012_06025.800-06026.950.wav,ྱསཙང་ཨོ་དེ་འདྲའ་གཅིག་གིས་
STT_TT00012_06028.700-06031.250,མ་ཡི་སྒོ་ང་དེ་དང་འཕྲད་པ་ཡིན་ན། ཨེ་ནས་ཁོ་མངལ་ཆགས་ཡོང་གི་ ,ma yi sgo nga de dang 'phrad pa yin na/_e nas kho mngal chags yong gi _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00012_06028.700-06031.250.wav,STT_TT,3,56,2.550000000000182,wav16k/STT_TT00012_06028.700-06031.250.wav,མ་ཡི་སྒོང་ང་དེ་དང་འཕྲད་པ་ཡིན་ན་ཨེ་ནས་ཁོ་སྔལ་ཆགས་ཡོང་
STT_TT00012_06033.300-06034.350,དེ་གས་དེ་མཐོང་ཆོས་ལ་ཡོད་བསྡད་པ་དེ་ ,de gas de mthong chos la yod bsdad pa de _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00012_06033.300-06034.350.wav,STT_TT,3,35,1.050000000000182,wav16k/STT_TT00012_06033.300-06034.350.wav,དེ་གས་དེ་མཐོང་ཆོས་ལ་ཡོད་བསྡད་པ་དེ།
STT_TT00012_05680.150-05681.700,ཡར་གྱི་མཚམས་མེད་ཟེར་ཡ་དེ་ ,yar gyi mtshams med zer ya de _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00012_05680.150-05681.700.wav,STT_TT,3,26,1.550000000000182,wav16k/STT_TT00012_05680.150-05681.700.wav,ཡར་གྱི་མཚམས་མེད་ཟེར་ཡ་འདི་
STT_TT00012_05682.100-05683.250,ཨོ། མངོན་མཐོ་གྲུབ་པའི་ ,o/_mngon mtho grub pa'i _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00012_05682.100-05683.250.wav,STT_TT,3,23,1.1499999999996362,wav16k/STT_TT00012_05682.100-05683.250.wav,མངོན་མཐོ་འགྲུབ་པའི་
